quote_date,expiration,strike,option_type,bid_size_1545,bid_1545,ask_size_1545,ask_1545,underlying_bid_1545,underlying_ask_1545,trade_volume,open_interest
2019-06-26,2019-07-17,2500,P,113,0.85,1154,0.95,2917.8,2918.42,0,213
2019-06-26,2019-07-17,2525,C,50,392.4,50,398.1,2917.8,2918.42,0,3
2019-06-26,2019-07-17,2525,P,105,1,878,1.1,2917.8,2918.42,0,224
2019-06-26,2019-07-17,2550,C,50,367.4,50,373.1,2917.8,2918.42,0,0
2019-06-26,2019-07-17,2550,P,76,1.2,1067,1.3,2917.8,2918.42,200,724
2019-06-26,2019-07-17,2560,C,50,357.7,50,363.4,2917.8,2918.42,0,0
2019-06-26,2019-07-17,2560,P,829,1.25,1135,1.4,2917.8,2918.42,6,95
2019-06-26,2019-07-17,2570,C,50,347.8,50,353.5,2917.8,2918.42,0,0
2019-06-26,2019-07-17,2570,P,797,1.35,1072,1.5,2917.8,2918.42,0,50
2019-06-26,2019-07-17,2575,C,50,342.9,50,348.6,2917.8,2918.42,0,0
2019-06-26,2019-07-17,2575,P,792,1.4,986,1.55,2917.8,2918.42,0,27
2019-06-26,2019-07-17,2580,C,50,338.1,50,343.6,2917.8,2918.42,0,0
2019-06-26,2019-07-17,2580,P,82,1.5,770,1.6,2917.8,2918.42,0,38
2019-06-26,2019-07-17,2590,C,50,328.1,70,333.8,2917.8,2918.42,0,0
2019-06-26,2019-07-17,2590,P,709,1.6,1180,1.75,2917.8,2918.42,15,0
2019-06-26,2019-07-17,2600,C,50,318.2,50,323.9,2917.8,2918.42,0,0
2019-06-26,2019-07-17,2600,P,67,1.75,213,1.85,2917.8,2918.42,52,26
2019-06-26,2019-07-17,2610,C,50,308.4,70,314.1,2917.8,2918.42,0,0
2019-06-26,2019-07-17,2610,P,74,1.9,205,2,2917.8,2918.42,2216,26
2019-06-26,2019-07-17,2620,C,50,298.6,70,304.3,2917.8,2918.42,0,0
2019-06-26,2019-07-17,2620,P,380,2.05,19,2.15,2917.8,2918.42,0,0
2019-06-26,2019-07-17,2625,C,50,293.6,50,299.1,2917.8,2918.42,0,0
2019-06-26,2019-07-17,2625,P,63,2.15,205,2.25,2917.8,2918.42,20,57
2019-06-26,2019-07-17,2630,C,50,288.8,70,294.5,2917.8,2918.42,0,0
2019-06-26,2019-07-17,2630,P,72,2.25,216,2.35,2917.8,2918.42,20,20
2019-06-26,2019-07-17,2640,C,40,280.6,40,283,2917.8,2918.42,0,0
2019-06-26,2019-07-17,2640,P,636,2.4,200,2.55,2917.8,2918.42,9,26
2019-06-26,2019-07-17,2650,C,40,270.9,40,273.2,2917.8,2918.42,0,0
2019-06-26,2019-07-17,2650,P,571,2.65,446,2.8,2917.8,2918.42,42,61
2019-06-26,2019-07-17,2660,C,40,261.2,40,263.5,2917.8,2918.42,0,0
2019-06-26,2019-07-17,2660,P,575,2.9,1195,3.1,2917.8,2918.42,12,1003
2019-06-26,2019-07-17,2670,C,40,251.5,40,253.8,2917.8,2918.42,0,0
2019-06-26,2019-07-17,2670,P,763,3.1,134,3.3,2917.8,2918.42,13,45
2019-06-26,2019-07-17,2675,C,60,246.6,40,248.9,2917.8,2918.42,0,0
2019-06-26,2019-07-17,2675,P,592,3.3,580,3.5,2917.8,2918.42,13,38
2019-06-26,2019-07-17,2680,C,60,241.8,40,244.1,2917.8,2918.42,0,0
2019-06-26,2019-07-17,2680,P,659,3.4,1002,3.7,2917.8,2918.42,0,27
2019-06-26,2019-07-17,2690,C,55,232.2,35,234.4,2917.8,2918.42,0,3
2019-06-26,2019-07-17,2690,P,556,3.8,347,4,2917.8,2918.42,14,61
2019-06-26,2019-07-17,2700,C,58,222.6,36,224.8,2917.8,2918.42,0,0
2019-06-26,2019-07-17,2700,P,470,4.2,431,4.4,2917.8,2918.42,0,29
2019-06-26,2019-07-17,2705,C,42,217.8,35,220,2917.8,2918.42,0,0
2019-06-26,2019-07-17,2705,P,472,4.4,370,4.6,2917.8,2918.42,0,33
2019-06-26,2019-07-17,2710,C,58,213,39,215.2,2917.8,2918.42,0,0
2019-06-26,2019-07-17,2710,P,479,4.6,259,4.8,2917.8,2918.42,0,54
2019-06-26,2019-07-17,2715,C,55,208.3,43,210.5,2917.8,2918.42,0,0
2019-06-26,2019-07-17,2715,P,506,4.8,770,5.1,2917.8,2918.42,0,13
2019-06-26,2019-07-17,2720,C,70,203.5,36,205.7,2917.8,2918.42,0,0
2019-06-26,2019-07-17,2720,P,274,5.1,363,5.3,2917.8,2918.42,92,28
2019-06-26,2019-07-17,2725,C,61,198.8,43,201,2917.8,2918.42,0,0
2019-06-26,2019-07-17,2725,P,505,5.3,692,5.6,2917.8,2918.42,100,35
2019-06-26,2019-07-17,2730,C,57,194.1,49,196.3,2917.8,2918.42,0,0
2019-06-26,2019-07-17,2730,P,450,5.6,217,5.8,2917.8,2918.42,140,28
2019-06-26,2019-07-17,2735,C,55,189.4,34,191.5,2917.8,2918.42,0,0
2019-06-26,2019-07-17,2735,P,279,5.9,315,6.1,2917.8,2918.42,0,21
2019-06-26,2019-07-17,2740,C,60,184.7,35,186.8,2917.8,2918.42,0,0
2019-06-26,2019-07-17,2740,P,242,6.2,291,6.4,2917.8,2918.42,0,119
2019-06-26,2019-07-17,2745,C,67,180,50,182.2,2917.8,2918.42,0,3
2019-06-26,2019-07-17,2745,P,244,6.5,194,6.7,2917.8,2918.42,21,53
2019-06-26,2019-07-17,2750,C,52,175.4,45,177.5,2917.8,2918.42,0,0
2019-06-26,2019-07-17,2750,P,400,6.8,418,7.1,2917.8,2918.42,7,3596
2019-06-26,2019-07-17,2755,C,70,170.7,36,172.8,2917.8,2918.42,0,3
2019-06-26,2019-07-17,2755,P,181,7.2,261,7.4,2917.8,2918.42,0,58
2019-06-26,2019-07-17,2760,C,64,166.1,43,168.2,2917.8,2918.42,0,0
2019-06-26,2019-07-17,2760,P,344,7.5,327,7.8,2917.8,2918.42,50,14
2019-06-26,2019-07-17,2765,C,66,161.5,46,163.6,2917.8,2918.42,0,0
2019-06-26,2019-07-17,2765,P,341,7.9,322,8.2,2917.8,2918.42,0,6246
2019-06-26,2019-07-17,2770,C,40,156.9,35,158.9,2917.8,2918.42,0,0
2019-06-26,2019-07-17,2770,P,374,8.3,277,8.6,2917.8,2918.42,0,80
2019-06-26,2019-07-17,2775,C,57,152.4,41,154.4,2917.8,2918.42,0,0
2019-06-26,2019-07-17,2775,P,240,8.7,174,9,2917.8,2918.42,0,332
2019-06-26,2019-07-17,2780,C,60,147.8,49,149.8,2917.8,2918.42,0,0
2019-06-26,2019-07-17,2780,P,185,9.2,248,9.5,2917.8,2918.42,0,62
2019-06-26,2019-07-17,2785,C,41,143.3,46,145.3,2917.8,2918.42,0,0
2019-06-26,2019-07-17,2785,P,101,9.7,46,9.9,2917.8,2918.42,0,39
2019-06-26,2019-07-17,2790,C,34,138.9,40,140.8,2917.8,2918.42,0,0
2019-06-26,2019-07-17,2790,P,62,10.2,39,10.4,2917.8,2918.42,0,43
2019-06-26,2019-07-17,2795,C,43,134.4,36,136.3,2917.8,2918.42,2,20
2019-06-26,2019-07-17,2795,P,123,10.7,188,11,2917.8,2918.42,0,16
2019-06-26,2019-07-17,2800,C,49,129.9,34,131.8,2917.8,2918.42,0,0
2019-06-26,2019-07-17,2800,P,22,11.3,36,11.5,2917.8,2918.42,30,101
2019-06-26,2019-07-17,2805,C,36,125.5,35,127.3,2917.8,2918.42,0,0
2019-06-26,2019-07-17,2805,P,147,11.8,130,12.1,2917.8,2918.42,9,35
2019-06-26,2019-07-17,2810,C,51,121.1,44,123,2917.8,2918.42,0,0
2019-06-26,2019-07-17,2810,P,21,12.5,33,12.7,2917.8,2918.42,0,2637
2019-06-26,2019-07-17,2815,C,43,116.9,40,118.7,2917.8,2918.42,0,0
2019-06-26,2019-07-17,2815,P,52,13.1,88,13.4,2917.8,2918.42,0,1865
2019-06-26,2019-07-17,2820,C,45,112.6,44,114.4,2917.8,2918.42,0,2
2019-06-26,2019-07-17,2820,P,19,13.8,53,14.1,2917.8,2918.42,0,4656
2019-06-26,2019-07-17,2825,C,35,108.4,41,110.1,2917.8,2918.42,0,2
2019-06-26,2019-07-17,2825,P,47,14.5,95,14.8,2917.8,2918.42,320,38
2019-06-26,2019-07-17,2830,C,45,104.1,37,105.8,2917.8,2918.42,0,1
2019-06-26,2019-07-17,2830,P,17,15.3,104,15.6,2917.8,2918.42,300,53
2019-06-26,2019-07-17,2835,C,40,100,50,101.7,2917.8,2918.42,0,6
2019-06-26,2019-07-17,2835,P,17,16.1,134,16.4,2917.8,2918.42,4,12
2019-06-26,2019-07-17,2840,C,48,95.8,49,97.5,2917.8,2918.42,0,1
2019-06-26,2019-07-17,2840,P,88,16.9,26,17.2,2917.8,2918.42,31,32
2019-06-26,2019-07-17,2845,C,1,92.3,1,92.8,2917.8,2918.42,1,1
2019-06-26,2019-07-17,2845,P,55,17.8,30,18.1,2917.8,2918.42,1,3
2019-06-26,2019-07-17,2850,C,1,88.3,1,88.7,2917.8,2918.42,0,0
2019-06-26,2019-07-17,2850,P,14,18.8,52,19.1,2917.8,2918.42,14,749
2019-06-26,2019-07-17,2855,C,1,84.3,1,84.7,2917.8,2918.42,0,0
2019-06-26,2019-07-17,2855,P,14,19.8,51,20.1,2917.8,2918.42,62,227
2019-06-26,2019-07-17,2860,C,1,80.3,1,80.8,2917.8,2918.42,0,0
2019-06-26,2019-07-17,2860,P,54,20.8,25,21.1,2917.8,2918.42,31,31
2019-06-26,2019-07-17,2865,C,3,76.4,3,76.9,2917.8,2918.42,0,1
2019-06-26,2019-07-17,2865,P,37,21.9,24,22.2,2917.8,2918.42,2,32
2019-06-26,2019-07-17,2870,C,4,72.6,4,73.1,2917.8,2918.42,0,49
2019-06-26,2019-07-17,2870,P,12,23.1,22,23.4,2917.8,2918.42,1,375
2019-06-26,2019-07-17,2875,C,6,68.9,6,69.3,2917.8,2918.42,0,38
2019-06-26,2019-07-17,2875,P,35,24.3,22,24.6,2917.8,2918.42,52,1664
2019-06-26,2019-07-17,2880,C,8,65.2,8,65.6,2917.8,2918.42,0,29
2019-06-26,2019-07-17,2880,P,32,25.6,20,25.9,2917.8,2918.42,13,36
2019-06-26,2019-07-17,2885,C,9,61.6,9,62,2917.8,2918.42,0,7
2019-06-26,2019-07-17,2885,P,35,26.9,19,27.3,2917.8,2918.42,20,33
2019-06-26,2019-07-17,2890,C,11,58,11,58.5,2917.8,2918.42,0,8
2019-06-26,2019-07-17,2890,P,27,28.4,24,28.8,2917.8,2918.42,16,76
2019-06-26,2019-07-17,2895,C,11,54.6,11,55,2917.8,2918.42,0,1
2019-06-26,2019-07-17,2895,P,20,29.9,17,30.3,2917.8,2918.42,3,1294
2019-06-26,2019-07-17,2900,C,12,51.2,12,51.6,2917.8,2918.42,0,20
2019-06-26,2019-07-17,2900,P,16,31.5,16,31.9,2917.8,2918.42,32,6569
2019-06-26,2019-07-17,2905,C,14,47.9,14,48.3,2917.8,2918.42,0,11
2019-06-26,2019-07-17,2905,P,16,33.2,16,33.6,2917.8,2918.42,0,77
2019-06-26,2019-07-17,2910,C,14,44.7,14,45.1,2917.8,2918.42,0,8
2019-06-26,2019-07-17,2910,P,16,35,16,35.4,2917.8,2918.42,5,61
2019-06-26,2019-07-17,2915,C,14,41.6,14,42,2917.8,2918.42,0,27
2019-06-26,2019-07-17,2915,P,14,36.9,14,37.3,2917.8,2918.42,6,48
2019-06-26,2019-07-17,2920,C,14,38.6,14,39.1,2917.8,2918.42,20,8
2019-06-26,2019-07-17,2920,P,14,38.9,14,39.3,2917.8,2918.42,30,12
2019-06-26,2019-07-17,2925,C,14,35.8,14,36.2,2917.8,2918.42,151,94
2019-06-26,2019-07-17,2925,P,14,41,14,41.5,2917.8,2918.42,11,633
2019-06-26,2019-07-17,2930,C,14,33,14,33.4,2917.8,2918.42,0,881
2019-06-26,2019-07-17,2930,P,14,43.3,14,43.7,2917.8,2918.42,7,37
2019-06-26,2019-07-17,2935,C,31,30.3,16,30.7,2917.8,2918.42,10,23
2019-06-26,2019-07-17,2935,P,14,45.6,14,46,2917.8,2918.42,0,55
2019-06-26,2019-07-17,2940,C,44,27.8,16,28.2,2917.8,2918.42,0,70
2019-06-26,2019-07-17,2940,P,12,48.1,12,48.5,2917.8,2918.42,110,12
2019-06-26,2019-07-17,2945,C,52,25.4,17,25.8,2917.8,2918.42,0,145
2019-06-26,2019-07-17,2945,P,11,50.6,11,51.1,2917.8,2918.42,110,25
2019-06-26,2019-07-17,2950,C,61,23.1,19,23.5,2917.8,2918.42,2,668
2019-06-26,2019-07-17,2950,P,11,53.3,11,53.8,2917.8,2918.42,7,82
2019-06-26,2019-07-17,2955,C,32,21,50,21.4,2917.8,2918.42,110,53
2019-06-26,2019-07-17,2955,P,9,56.2,9,56.7,2917.8,2918.42,30,39
2019-06-26,2019-07-17,2960,C,22,19,22,19.3,2917.8,2918.42,310,48
2019-06-26,2019-07-17,2960,P,6,59.2,6,59.6,2917.8,2918.42,1,27
2019-06-26,2019-07-17,2965,C,24,17.1,24,17.4,2917.8,2918.42,313,67
2019-06-26,2019-07-17,2965,P,4,62.2,4,62.7,2917.8,2918.42,12,32
2019-06-26,2019-07-17,2970,C,67,15.3,25,15.6,2917.8,2918.42,25,57
2019-06-26,2019-07-17,2970,P,1,65.5,1,65.9,2917.8,2918.42,4,21
2019-06-26,2019-07-17,2975,C,28,13.7,33,14,2917.8,2918.42,10,538
2019-06-26,2019-07-17,2975,P,1,68.8,1,69.3,2917.8,2918.42,10,10
2019-06-26,2019-07-17,2980,C,109,12.1,91,12.5,2917.8,2918.42,7,746
2019-06-26,2019-07-17,2980,P,53,71.6,37,73.3,2917.8,2918.42,0,0
2019-06-26,2019-07-17,2985,C,83,10.7,106,11.1,2917.8,2918.42,2,54
2019-06-26,2019-07-17,2985,P,51,75.2,45,77,2917.8,2918.42,0,31
2019-06-26,2019-07-17,2990,C,148,9.4,136,9.8,2917.8,2918.42,14,457
2019-06-26,2019-07-17,2990,P,36,78.9,47,80.7,2917.8,2918.42,0,0
2019-06-26,2019-07-17,2995,C,71,8.3,127,8.6,2917.8,2918.42,12,75
2019-06-26,2019-07-17,2995,P,48,82.7,42,84.6,2917.8,2918.42,0,0
2019-06-26,2019-07-17,3000,C,155,7.2,40,7.5,2917.8,2918.42,13,1875
2019-06-26,2019-07-17,3000,P,49,86.5,47,88.5,2917.8,2918.42,1,1
2019-06-26,2019-07-17,3005,C,218,6.3,158,6.6,2917.8,2918.42,5,14
2019-06-26,2019-07-17,3005,P,39,90.6,46,92.6,2917.8,2918.42,0,0
2019-06-26,2019-07-17,3010,C,393,5.4,111,5.7,2917.8,2918.42,23,311
2019-06-26,2019-07-17,3010,P,51,94.6,43,96.7,2917.8,2918.42,0,3
2019-06-26,2019-07-17,3015,C,290,4.7,55,4.9,2917.8,2918.42,15,32
2019-06-26,2019-07-17,3015,P,42,98.9,43,101,2917.8,2918.42,1,0
2019-06-26,2019-07-17,3020,C,141,4.1,250,4.3,2917.8,2918.42,1,64
2019-06-26,2019-07-17,3020,P,34,103.2,43,105.3,2917.8,2918.42,0,0
2019-06-26,2019-07-17,3025,C,239,3.5,234,3.7,2917.8,2918.42,1,223
2019-06-26,2019-07-17,3025,P,50,107.5,38,109.7,2917.8,2918.42,0,0
2019-06-26,2019-07-17,3030,C,260,3,264,3.2,2917.8,2918.42,0,90
2019-06-26,2019-07-17,3030,P,45,112,36,114.2,2917.8,2918.42,0,0
2019-06-26,2019-07-17,3035,C,612,2.55,86,2.7,2917.8,2918.42,19,0
2019-06-26,2019-07-17,3035,P,35,116.6,41,118.8,2917.8,2918.42,0,0
2019-06-26,2019-07-17,3040,C,586,2.2,127,2.35,2917.8,2918.42,0,40
2019-06-26,2019-07-17,3040,P,60,121.2,40,123.5,2917.8,2918.42,0,0
2019-06-26,2019-07-17,3050,C,93,1.65,123,1.75,2917.8,2918.42,16,898
2019-06-26,2019-07-17,3050,P,60,130.6,40,132.9,2917.8,2918.42,0,0
2019-06-26,2019-07-17,3060,C,779,1.2,197,1.35,2917.8,2918.42,0,2592
2019-06-26,2019-07-17,3060,P,40,140.1,40,142.5,2917.8,2918.42,0,0
2019-06-26,2019-07-17,3070,C,111,0.95,205,1.05,2917.8,2918.42,0,112
2019-06-26,2019-07-17,3070,P,40,149.8,40,152.2,2917.8,2918.42,0,0
2019-06-26,2019-07-17,3075,C,687,0.8,628,0.95,2917.8,2918.42,700,33
2019-06-26,2019-07-17,3075,P,40,154.7,40,157.1,2917.8,2918.42,0,0
2019-06-26,2019-07-17,3080,C,121,0.75,664,0.85,2917.8,2918.42,0,0
2019-06-26,2019-07-17,3080,P,40,159.6,40,162,2917.8,2918.42,0,0
2019-06-26,2019-07-17,3090,C,89,0.6,705,0.7,2917.8,2918.42,0,25
2019-06-26,2019-07-17,3090,P,40,169.4,40,171.8,2917.8,2918.42,0,0
2019-06-26,2019-07-17,3100,C,1119,0.45,902,0.6,2917.8,2918.42,0,25
2019-06-26,2019-07-17,3100,P,40,179.3,40,181.7,2917.8,2918.42,0,50
2019-06-26,2019-07-17,3125,C,1274,0.3,19,0.4,2917.8,2918.42,0,22
2019-06-26,2019-07-17,3125,P,50,202.6,50,208.1,2917.8,2918.42,0,0
2019-06-26,2019-07-17,3150,C,683,0.25,1149,0.35,2917.8,2918.42,0,0
2019-06-26,2019-07-17,3150,P,50,227.4,50,232.8,2917.8,2918.42,0,0
2019-06-26,2019-07-17,3175,C,804,0.2,1216,0.3,2917.8,2918.42,0,1
2019-06-26,2019-07-17,3175,P,50,252.2,50,257.9,2917.8,2918.42,0,0
2019-06-26,2019-07-17,3200,C,1346,0.15,654,0.25,2917.8,2918.42,22,20
2019-06-26,2019-07-17,3200,P,50,277.1,50,282.8,2917.8,2918.42,0,0
2019-06-26,2019-07-17,3225,C,77,0.15,173,0.2,2917.8,2918.42,0,0
2019-06-26,2019-07-17,3225,P,50,302,50,307.7,2917.8,2918.42,0,0
2019-06-26,2019-07-17,3250,C,1239,0.1,1446,0.2,2917.8,2918.42,0,37
2019-06-26,2019-07-17,3250,P,70,326.9,50,332.6,2917.8,2918.42,0,0
2019-06-26,2019-07-17,3300,C,940,0.05,5,0.1,2917.8,2918.42,0,7
2019-06-26,2019-07-17,3300,P,70,376.8,50,382.5,2917.8,2918.42,0,0
2019-06-26,2019-07-17,3350,C,0,0,1006,0.1,2917.8,2918.42,0,0
2019-06-26,2019-07-17,3350,P,70,426.7,50,432.4,2917.8,2918.42,0,0
2019-06-26,2019-07-17,3400,C,0,0,1422,0.1,2917.8,2918.42,0,0
2019-06-26,2019-07-17,3400,P,50,476.8,50,482.2,2917.8,2918.42,0,0
2019-06-26,2019-07-19,800,C,120,2112.5,120,2120.7,2917.8,2918.42,0,0
2019-06-26,2019-07-19,800,P,0,0,2197,0.05,2917.8,2918.42,0,0
2019-06-26,2019-07-19,850,C,120,2062.6,120,2070.9,2917.8,2918.42,0,0
2019-06-26,2019-07-19,850,P,0,0,2146,0.05,2917.8,2918.42,0,0
2019-06-26,2019-07-19,900,C,120,2012.7,120,2021,2917.8,2918.42,0,0
2019-06-26,2019-07-19,900,P,0,0,2146,0.05,2917.8,2918.42,0,0
2019-06-26,2019-07-19,950,C,120,1962.8,120,1971.1,2917.8,2918.42,0,0
2019-06-26,2019-07-19,950,P,0,0,2095,0.05,2917.8,2918.42,0,0
2019-06-26,2019-07-19,1000,C,120,1912.7,120,1921,2917.8,2918.42,0,7
2019-06-26,2019-07-19,1000,P,0,0,1744,0.05,2917.8,2918.42,0,748
2019-06-26,2019-07-19,1050,C,120,1862.8,120,1871.1,2917.8,2918.42,0,0
2019-06-26,2019-07-19,1050,P,0,0,1678,0.05,2917.8,2918.42,0,0
2019-06-26,2019-07-19,1100,C,120,1812.9,120,1821.2,2917.8,2918.42,0,0
2019-06-26,2019-07-19,1100,P,0,0,1592,0.05,2917.8,2918.42,0,150
2019-06-26,2019-07-19,1150,C,120,1763,120,1771.3,2917.8,2918.42,0,0
2019-06-26,2019-07-19,1150,P,0,0,1462,0.05,2917.8,2918.42,0,0
2019-06-26,2019-07-19,1200,C,120,1713.2,120,1721.5,2917.8,2918.42,0,0
2019-06-26,2019-07-19,1200,P,0,0,1368,0.05,2917.8,2918.42,0,12
2019-06-26,2019-07-19,1250,C,120,1663.3,120,1671.6,2917.8,2918.42,0,0
2019-06-26,2019-07-19,1250,P,0,0,1848,0.05,2917.8,2918.42,0,0
2019-06-26,2019-07-19,1300,C,120,1613.3,120,1621.6,2917.8,2918.42,0,0
2019-06-26,2019-07-19,1300,P,0,0,1821,0.05,2917.8,2918.42,0,61
2019-06-26,2019-07-19,1350,C,120,1563.3,120,1571.6,2917.8,2918.42,0,0
2019-06-26,2019-07-19,1350,P,0,0,1770,0.05,2917.8,2918.42,0,0
2019-06-26,2019-07-19,1375,C,120,1538.4,120,1546.7,2917.8,2918.42,0,0
2019-06-26,2019-07-19,1375,P,0,0,1749,0.05,2917.8,2918.42,0,275
2019-06-26,2019-07-19,1400,C,120,1513.6,120,1521.9,2917.8,2918.42,0,1
2019-06-26,2019-07-19,1400,P,0,0,1694,0.05,2917.8,2918.42,0,60
2019-06-26,2019-07-19,1425,C,120,1488.5,120,1496.8,2917.8,2918.42,0,1
2019-06-26,2019-07-19,1425,P,0,0,1434,0.05,2917.8,2918.42,0,210
2019-06-26,2019-07-19,1450,C,120,1463.5,120,1471.8,2917.8,2918.42,0,0
2019-06-26,2019-07-19,1450,P,0,0,1424,0.05,2917.8,2918.42,0,155
2019-06-26,2019-07-19,1475,C,120,1438.7,120,1446.9,2917.8,2918.42,0,0
2019-06-26,2019-07-19,1475,P,0,0,1357,0.05,2917.8,2918.42,0,175
2019-06-26,2019-07-19,1500,C,50,1415.1,50,1420.7,2917.8,2918.42,0,0
2019-06-26,2019-07-19,1500,P,0,0,1098,0.05,2917.8,2918.42,0,2581
2019-06-26,2019-07-19,1525,C,50,1389.9,50,1395.6,2917.8,2918.42,0,0
2019-06-26,2019-07-19,1525,P,0,0,1071,0.05,2917.8,2918.42,0,175
2019-06-26,2019-07-19,1550,C,50,1365,70,1370.9,2917.8,2918.42,0,0
2019-06-26,2019-07-19,1550,P,0,0,1028,0.05,2917.8,2918.42,0,260
2019-06-26,2019-07-19,1575,C,50,1340.1,70,1345.9,2917.8,2918.42,0,0
2019-06-26,2019-07-19,1575,P,0,0,891,0.05,2917.8,2918.42,0,185
2019-06-26,2019-07-19,1600,C,50,1315.1,70,1321,2917.8,2918.42,0,0
2019-06-26,2019-07-19,1600,P,0,0,825,0.05,2917.8,2918.42,0,55
2019-06-26,2019-07-19,1625,C,50,1290.1,70,1296,2917.8,2918.42,0,0
2019-06-26,2019-07-19,1625,P,0,0,40,0.05,2917.8,2918.42,0,174
2019-06-26,2019-07-19,1650,C,50,1265.2,70,1271.1,2917.8,2918.42,0,0
2019-06-26,2019-07-19,1650,P,0,0,75,0.05,2917.8,2918.42,0,374
2019-06-26,2019-07-19,1675,C,50,1240.4,50,1246,2917.8,2918.42,0,0
2019-06-26,2019-07-19,1675,P,0,0,75,0.05,2917.8,2918.42,0,125
2019-06-26,2019-07-19,1700,C,50,1215.3,70,1221.2,2917.8,2918.42,0,0
2019-06-26,2019-07-19,1700,P,0,0,2245,0.1,2917.8,2918.42,0,260
2019-06-26,2019-07-19,1725,C,50,1190.5,50,1196.1,2917.8,2918.42,0,0
2019-06-26,2019-07-19,1725,P,0,0,2097,0.1,2917.8,2918.42,0,20
2019-06-26,2019-07-19,1750,C,50,1165.4,70,1171.3,2917.8,2918.42,0,0
2019-06-26,2019-07-19,1750,P,0,0,1873,0.1,2917.8,2918.42,0,231
2019-06-26,2019-07-19,1775,C,50,1140.4,70,1146.3,2917.8,2918.42,0,0
2019-06-26,2019-07-19,1775,P,0,0,1426,0.1,2917.8,2918.42,0,34
2019-06-26,2019-07-19,1800,C,50,1115.5,70,1121.4,2917.8,2918.42,0,9
2019-06-26,2019-07-19,1800,P,0,0,829,0.1,2917.8,2918.42,0,25
2019-06-26,2019-07-19,1825,C,50,1090.5,70,1096.4,2917.8,2918.42,0,0
2019-06-26,2019-07-19,1825,P,29,0.05,253,0.1,2917.8,2918.42,0,48
2019-06-26,2019-07-19,1850,C,50,1065.6,70,1071.5,2917.8,2918.42,0,0
2019-06-26,2019-07-19,1850,P,743,0.05,5,0.1,2917.8,2918.42,0,30
2019-06-26,2019-07-19,1875,C,50,1040.6,70,1046.5,2917.8,2918.42,0,0
2019-06-26,2019-07-19,1875,P,1650,0.05,2416,0.15,2917.8,2918.42,0,54
2019-06-26,2019-07-19,1900,C,50,1015.7,70,1021.6,2917.8,2918.42,0,0
2019-06-26,2019-07-19,1900,P,1976,0.05,2105,0.15,2917.8,2918.42,0,261
2019-06-26,2019-07-19,1925,C,50,990.7,70,996.6,2917.8,2918.42,0,0
2019-06-26,2019-07-19,1925,P,2360,0.05,1590,0.15,2917.8,2918.42,0,44
2019-06-26,2019-07-19,1930,C,50,985.9,50,991.5,2917.8,2918.42,0,0
2019-06-26,2019-07-19,1930,P,2535,0.05,1519,0.15,2917.8,2918.42,0,0
2019-06-26,2019-07-19,1940,C,50,975.8,70,981.6,2917.8,2918.42,0,0
2019-06-26,2019-07-19,1940,P,2666,0.05,1364,0.15,2917.8,2918.42,0,0
2019-06-26,2019-07-19,1950,C,50,965.9,50,971.5,2917.8,2918.42,0,0
2019-06-26,2019-07-19,1950,P,2645,0.05,1064,0.15,2917.8,2918.42,0,302
2019-06-26,2019-07-19,1960,C,70,955.5,50,961.4,2917.8,2918.42,0,0
2019-06-26,2019-07-19,1960,P,2791,0.05,854,0.15,2917.8,2918.42,0,71
2019-06-26,2019-07-19,1970,C,50,945.8,70,951.7,2917.8,2918.42,0,0
2019-06-26,2019-07-19,1970,P,2797,0.05,311,0.15,2917.8,2918.42,0,110
2019-06-26,2019-07-19,1975,C,50,940.8,70,946.7,2917.8,2918.42,0,0
2019-06-26,2019-07-19,1975,P,2781,0.05,312,0.15,2917.8,2918.42,0,10
2019-06-26,2019-07-19,1980,C,50,935.8,70,941.7,2917.8,2918.42,0,0
2019-06-26,2019-07-19,1980,P,29,0.1,236,0.15,2917.8,2918.42,0,124
2019-06-26,2019-07-19,1990,C,50,926.1,70,931.7,2917.8,2918.42,0,3
2019-06-26,2019-07-19,1990,P,132,0.1,236,0.15,2917.8,2918.42,0,105
2019-06-26,2019-07-19,2000,C,50,915.9,70,921.8,2917.8,2918.42,0,0
2019-06-26,2019-07-19,2000,P,731,0.1,2313,0.2,2917.8,2918.42,0,42
2019-06-26,2019-07-19,2010,C,50,905.9,50,911.5,2917.8,2918.42,0,0
2019-06-26,2019-07-19,2010,P,1537,0.1,2152,0.2,2917.8,2918.42,0,5
2019-06-26,2019-07-19,2020,C,50,895.9,70,901.8,2917.8,2918.42,0,0
2019-06-26,2019-07-19,2020,P,1660,0.1,2043,0.2,2917.8,2918.42,0,52
2019-06-26,2019-07-19,2025,C,50,891,50,896.5,2917.8,2918.42,0,0
2019-06-26,2019-07-19,2025,P,1776,0.1,1788,0.2,2917.8,2918.42,0,257
2019-06-26,2019-07-19,2030,C,50,885.9,70,891.8,2917.8,2918.42,0,0
2019-06-26,2019-07-19,2030,P,1917,0.1,1712,0.2,2917.8,2918.42,0,21
2019-06-26,2019-07-19,2040,C,50,876,70,881.9,2917.8,2918.42,0,0
2019-06-26,2019-07-19,2040,P,2224,0.1,1650,0.2,2917.8,2918.42,1,185
2019-06-26,2019-07-19,2050,C,50,865.9,50,871.6,2917.8,2918.42,0,5
2019-06-26,2019-07-19,2050,P,2521,0.1,1401,0.2,2917.8,2918.42,1,60
